tx_type,response_time_us,retry_count
transfer,60,0
transfer,62,0
transfer,61,0
transfer,63,0
transfer,61,0
transfer,61,0
transfer,60,0
transfer,60,0
transfer,61,0
transfer,64,0
transfer,67,0
transfer,64,0
transfer,74,0
transfer,64,0
transfer,62,0
transfer,62,0
transfer,69,0
transfer,62,0
transfer,59,0
transfer,61,0
transfer,61,0
transfer,62,0
transfer,60,0
transfer,61,0
transfer,60,0
transfer,64,0
transfer,60,0
transfer,61,0
transfer,72,0
transfer,83,0
transfer,79,0
transfer,71,0
transfer,61,0
transfer,61,0
transfer,63,0
transfer,62,0
transfer,62,0
transfer,70,0
transfer,62,0
transfer,64,0
transfer,67,0
transfer,60,0
transfer,60,0
transfer,124,0
transfer,132,0
transfer,104,0
transfer,60,0
transfer,61,0
transfer,63,0
transfer,70,0
transfer,62,0
transfer,60,0
transfer,129,0
transfer,64,0
transfer,61,0
transfer,61,0
transfer,67,0
transfer,65,0
transfer,62,0
transfer,61,0
transfer,63,0
transfer,64,0
transfer,61,0
transfer,64,0
transfer,59,0
transfer,61,0
transfer,64,0
transfer,64,0
transfer,61,0
transfer,136,0
transfer,65,0
transfer,62,0
transfer,69,0
transfer,64,0
transfer,153,0
transfer,64,0
transfer,60,0
transfer,70,0
transfer,76,0
transfer,64,0
transfer,64,0
transfer,60,0
transfer,62,0
transfer,60,0
transfer,63,0
transfer,63,0
transfer,61,0
transfer,64,0
transfer,62,0
transfer,60,0
transfer,63,0
transfer,63,0
transfer,61,0
transfer,61,0
transfer,61,0
transfer,61,0
transfer,64,0
transfer,62,0
transfer,66,0
transfer,62,0
transfer,63,0
transfer,74,0
transfer,62,0
transfer,63,0
transfer,63,0
transfer,64,0
transfer,62,0
transfer,62,0
transfer,64,0
transfer,65,0
transfer,66,0
transfer,74,0
transfer,68,0
transfer,63,0
transfer,62,0
transfer,63,0
transfer,62,0
transfer,61,0
transfer,61,0
transfer,61,0
transfer,62,0
transfer,61,0
transfer,61,0
transfer,95,0
transfer,48557,0
transfer,76,0
transfer,79,0
transfer,64,0
transfer,75,0
transfer,72,0
transfer,64,0
transfer,63,0
transfer,63,0
transfer,61,0
transfer,64,0
transfer,63,0
transfer,62,0
transfer,61,0
transfer,61,0
transfer,64,0
transfer,60,0
transfer,62,0
transfer,62,0
transfer,62,0
transfer,61,0
transfer,72,0
transfer,64,0
transfer,62,0
transfer,61,0
transfer,64,0
transfer,63,0
transfer,60,0
transfer,64,0
transfer,72,0
transfer,64,0
transfer,64,0
transfer,64,0
transfer,63,0
transfer,60,0
transfer,62,0
transfer,62,0
transfer,59,0
transfer,63,0
transfer,62,0
transfer,61,0
transfer,63,0
transfer,60,0
transfer,67,0
transfer,61,0
transfer,63,0
transfer,62,0
transfer,61,0
transfer,61,0
transfer,133,0
transfer,32423,0
transfer,109,0
transfer,66,0
transfer,63,0
transfer,194,0
transfer,79,0
transfer,66,0
transfer,150,0
transfer,82,0
transfer,67,0
transfer,138,0
transfer,68,0
transfer,151,0
transfer,137,0
transfer,161,0
transfer,65,0
transfer,66,0
transfer,70,0
transfer,69,0
transfer,69,0
transfer,64,0
transfer,62,0
transfer,76,0
transfer,67,0
transfer,63,0
transfer,61,0
transfer,62,0
transfer,75,0
transfer,65,0
transfer,64,0
transfer,62,0
transfer,63,0
transfer,65,0
transfer,65,0
transfer,66,0
transfer,64,0
transfer,62,0
transfer,63,0
transfer,71,0
transfer,68,0
transfer,65,0
transfer,65,0
transfer,73,0
transfer,61,0
transfer,64,0
transfer,64,0
transfer,62,0
transfer,67,0
transfer,65,0
transfer,67,0
transfer,66,0
transfer,68,0
transfer,76,0
transfer,64,0
transfer,66,0
transfer,65,0
transfer,66,0
transfer,68,0
transfer,64,0
transfer,66,0
transfer,65,0
transfer,61,0
transfer,64,0
transfer,67,0
transfer,64,0
transfer,63,0
transfer,61,0
transfer,62,0
transfer,63,0
transfer,64,0
transfer,62,0
transfer,63,0
transfer,126,0
transfer,68,0
transfer,63,0
transfer,62,0
transfer,60,0
transfer,70,0
transfer,66,0
transfer,63,0
transfer,62,0
transfer,75,0
transfer,65,0
transfer,66,0
transfer,62,0
transfer,63,0
transfer,70,0
transfer,63,0
transfer,66,0
transfer,67,0
transfer,64,0
transfer,63,0
transfer,63,0
transfer,66,0
transfer,63,0
transfer,63,0
transfer,64,0
transfer,64,0
transfer,64,0
transfer,65,0
transfer,62,0
transfer,73,0
transfer,66,0
transfer,63,0
transfer,108,0
transfer,106,0
transfer,95,0
transfer,69,0
transfer,66,0
transfer,78,0
transfer,71,0
transfer,68,0
transfer,64,0
transfer,64,0
transfer,66,0
transfer,63,0
transfer,80,0
transfer,75,0
transfer,70,0
transfer,65,0
transfer,67,0
transfer,62,0
transfer,69,0
transfer,64,0
transfer,66,0
transfer,62,0
transfer,65,0
transfer,65,0
transfer,69,0
transfer,63,0
transfer,66,0
transfer,74,0
transfer,63,0
transfer,65,0
transfer,64,0
transfer,63,0
transfer,65,0
transfer,64,0
transfer,64,0
transfer,74,0
transfer,68,0
transfer,66,0
transfer,63,0
transfer,66,0
transfer,62,0
transfer,62,0
transfer,72,0
transfer,65,0
transfer,64,0
transfer,63,0
transfer,63,0
transfer,68,0
transfer,63,0
transfer,63,0
transfer,66,0
transfer,61,0
transfer,63,0
transfer,63,0
transfer,63,0
transfer,65,0
transfer,63,0
transfer,71,0
transfer,65,0
transfer,65,0
transfer,62,0
transfer,64,0
transfer,64,0
transfer,65,0
transfer,75,0
transfer,68,0
transfer,63,0
transfer,64,0
transfer,69,0
transfer,69,0
transfer,67,0
transfer,64,0
transfer,70,0
transfer,64,0
transfer,64,0
transfer,61,0
transfer,66,0
transfer,66,0
transfer,62,0
transfer,64,0
transfer,62,0
transfer,60,0
transfer,64,0
transfer,63,0
transfer,63,0
transfer,62,0
transfer,63,0
transfer,70,0
transfer,65,0
transfer,64,0
transfer,64,0
transfer,67,0
transfer,63,0
transfer,64,0
transfer,76,0
transfer,65,0
transfer,64,0
transfer,14804,0
transfer,46588,0
transfer,95,0
transfer,167,0
transfer,94,0
transfer,72,0
transfer,157,0
transfer,85,0
transfer,65,0
transfer,151,0
transfer,88,0
transfer,63,0
transfer,140,0
transfer,94,0
transfer,67,0
transfer,85,0
transfer,149,0
transfer,64,0
transfer,61,0
transfer,66,0
transfer,256,0
transfer,85,0
transfer,62,0
transfer,153,0
transfer,90,0
transfer,63,0
transfer,149,0
transfer,87,0
transfer,63,0
transfer,148,0
transfer,93,0
transfer,72,0
transfer,63,0
transfer,241,0
transfer,180,0
transfer,142,0
transfer,72,0
transfer,74,0
transfer,155,0
transfer,86,0
transfer,67,0
transfer,141,0
transfer,67,0
transfer,94,0
transfer,152,0
transfer,70,0
transfer,64,0
transfer,135,0
transfer,65,0
transfer,64,0
transfer,132,0
transfer,72,0
transfer,72,0
transfer,72,0
transfer,65,0
transfer,66,0
transfer,68,0
transfer,64,0
transfer,67,0
transfer,62,0
transfer,63,0
transfer,62,0
transfer,62,0
transfer,63,0
transfer,61,0
transfer,73,0
transfer,64,0
transfer,60,0
transfer,65,0
transfer,67,0
transfer,64,0
transfer,66,0
transfer,66,0
transfer,67,0
transfer,65,0
transfer,73,0
transfer,63,0
transfer,63,0
transfer,64,0
transfer,66,0
transfer,74,0
transfer,63,0
transfer,62,0
transfer,62,0
transfer,66,0
transfer,64,0
transfer,62,0
transfer,62,0
transfer,62,0
transfer,83,0
transfer,77,0
transfer,66,0
transfer,66,0
transfer,62,0
transfer,74,0
transfer,71,0
transfer,66,0
transfer,67,0
transfer,65,0
transfer,67,0
transfer,62,0
transfer,65,0
transfer,66,0
transfer,64,0
transfer,64,0
transfer,61,0
transfer,76,0
transfer,63,0
transfer,62,0
transfer,62,0
transfer,65,0
transfer,62,0
transfer,61,0
transfer,67,0
transfer,70,0
transfer,61,0
transfer,64,0
transfer,61,0
transfer,63,0
transfer,62,0
transfer,61,0
transfer,61,0
transfer,62,0
transfer,64,0
transfer,73,0
transfer,62,0
transfer,64,0
transfer,62,0
transfer,23880,0
transfer,79,0
transfer,64,0
transfer,70,0
transfer,61,0
transfer,62,0
transfer,63,0
transfer,61,0
transfer,61,0
transfer,63,0
transfer,64,0
transfer,62,0
transfer,74,0
transfer,64,0
transfer,63,0
transfer,64,0
transfer,64,0
transfer,62,0
transfer,61,0
transfer,62,0
transfer,61,0
transfer,65,0
transfer,76,0
transfer,65,0
transfer,62,0
transfer,64,0
transfer,63,0
transfer,61,0
transfer,62,0
transfer,60,0
transfer,63,0
transfer,61,0
transfer,61,0
transfer,61,0
transfer,61,0
transfer,61,0
transfer,60,0
transfer,60,0
transfer,61,0
transfer,61,0
transfer,65,0
transfer,61,0
transfer,60,0
transfer,61,0
transfer,74,0
transfer,106,0
transfer,83,0
transfer,72,0
transfer,74,0
transfer,65,0
transfer,64,0
transfer,70,0
transfer,77,0
transfer,65,0
transfer,78,0
transfer,64,0
transfer,101,0
transfer,79,0
transfer,65,0
transfer,74,0
transfer,64,0
transfer,67,0
transfer,70,0
transfer,182,0
transfer,88,0
transfer,71,0
transfer,71,0
transfer,66,0
transfer,243,0
transfer,75,0
transfer,164,0
transfer,76,0
transfer,118,0
transfer,116,0
transfer,70,0
transfer,92,0
transfer,73,0
transfer,65,0
transfer,65,0
transfer,84,0
transfer,111,0
transfer,73,0
transfer,88,0
transfer,88,0
transfer,73,0
transfer,65,0
transfer,93,0
transfer,68,0
transfer,65,0
transfer,64,0
transfer,64,0
transfer,65,0
transfer,85,0
transfer,68,0
transfer,66,0
transfer,83,0
transfer,68,0
transfer,68,0
transfer,67,0
transfer,207,0
transfer,143,0
transfer,105,0
transfer,78,0
transfer,68,0
transfer,67,0
transfer,64,0
transfer,64,0
transfer,66,0
transfer,62,0
transfer,63,0
transfer,142,0
transfer,118,0
transfer,82,0
transfer,71,0
transfer,64,0
transfer,64,0
transfer,83,0
transfer,73,0
transfer,64,0
transfer,67,0
transfer,62,0
transfer,64,0
transfer,68,0
transfer,63,0
transfer,65,0
transfer,64,0
transfer,63,0
transfer,83,0
transfer,68,0
transfer,66,0
transfer,66,0
transfer,65,0
transfer,64,0
transfer,87,0
transfer,124,0
transfer,66,0
transfer,68,0
transfer,65,0
transfer,63,0
transfer,87,0
transfer,68,0
transfer,63,0
transfer,61,0
transfer,64,0
transfer,62,0
transfer,65,0
transfer,70,0
transfer,62,0
transfer,62,0
transfer,61,0
transfer,100,0
transfer,70,0
transfer,66,0
transfer,88,0
transfer,68,0
transfer,87,0
transfer,69,0
transfer,61,0
transfer,65,0
transfer,64,0
transfer,64,0
transfer,63,0
transfer,63,0
transfer,83,0
transfer,67,0
transfer,63,0
transfer,89,0
transfer,67,0
transfer,62,0
transfer,64,0
transfer,65,0
transfer,65,0
transfer,97,0
transfer,113,0
transfer,123,0
transfer,98,0
transfer,73,0
transfer,64,0
transfer,87,0
transfer,85,0
transfer,75,0
transfer,69,0
transfer,72,0
transfer,69,0
transfer,83,0
transfer,70,0
transfer,63,0
transfer,63,0
transfer,93,0
transfer,73,0
transfer,64,0
transfer,63,0
transfer,95,0
transfer,66,0
transfer,64,0
transfer,66,0
transfer,68,0
transfer,99,0
transfer,77,0
transfer,67,0
transfer,70,0
transfer,67,0
transfer,88,0
transfer,71,0
transfer,65,0
transfer,82,0
transfer,157,0
transfer,61101,0
transfer,174,0
transfer,67,0
transfer,93,0
transfer,64,0
transfer,65,0
transfer,81,0
transfer,111,0
transfer,74,0
transfer,70,0
transfer,127,0
transfer,81,0
transfer,153,0
transfer,160,0
transfer,150,0
transfer,146,0
transfer,93,0
transfer,92,0
transfer,86,0
transfer,88,0
transfer,86,0
transfer,86,0
transfer,104,0
transfer,103,0
transfer,92,0
transfer,94,0
transfer,84,0
transfer,90,0
transfer,69,0
transfer,83,0
transfer,95,0
transfer,88,0
transfer,69,0
transfer,70,0
transfer,65,0
transfer,66,0
transfer,100,0
transfer,83,0
transfer,129,0
transfer,137,0
transfer,94,0
transfer,89,0
transfer,84,0
transfer,85,0
transfer,83,0
transfer,82,0
transfer,121,0
transfer,122,0
transfer,72,0
transfer,64,0
transfer,65,0
transfer,61,0
transfer,86,0
transfer,70,0
transfer,63,0
transfer,65,0
transfer,65,0
transfer,64,0
transfer,64,0
transfer,63,0
transfer,59,0
transfer,84,0
transfer,66,0
transfer,62,0
transfer,66,0
transfer,62,0
transfer,61,0
transfer,63,0
transfer,96,0
transfer,65,0
transfer,68,0
transfer,67,0
transfer,65,0
transfer,72,0
transfer,98,0
transfer,94,0
transfer,82,0
transfer,69,0
transfer,69,0
transfer,65,0
transfer,69,0
transfer,103,0
transfer,127,0
transfer,82,0
transfer,92,0
transfer,75,0
transfer,71,0
transfer,65,0
transfer,61,0
transfer,63,0
transfer,92,0
transfer,72,0
transfer,64,0
transfer,76,0
transfer,70,0
transfer,66,0
transfer,91,0
transfer,110,0
transfer,82,0
transfer,66,0
transfer,83,0
transfer,68,0
transfer,66,0
transfer,86,0
transfer,90,0
transfer,69,0
transfer,63,0
transfer,85,0
transfer,80,0
transfer,158,0
transfer,70,0
transfer,62,0
transfer,87,0
transfer,89,0
transfer,70,0
transfer,62,0
transfer,85,0
transfer,69,0
transfer,63,0
transfer,88,0
transfer,68,0
transfer,69,0
transfer,67,0
transfer,67,0
transfer,66,0
transfer,112,0
transfer,81,0
transfer,93,0
transfer,67,0
transfer,65,0
transfer,64,0
transfer,66,0
transfer,67,0
transfer,62,0
transfer,100,0
transfer,81,0
transfer,94,0
transfer,71,0
transfer,64,0
transfer,68,0
transfer,65,0
transfer,84,0
transfer,64,0
transfer,64,0
transfer,62,0
transfer,66,0
transfer,95,0
transfer,90,0
transfer,79,0
transfer,67,0
transfer,71,0
transfer,69,0
transfer,68,0
transfer,64,0
transfer,79,0
transfer,70,0
transfer,64,0
transfer,89,0
transfer,71,0
transfer,66,0
transfer,65,0
transfer,67,0
transfer,64,0
transfer,100,0
transfer,79,0
transfer,67,0
transfer,66,0
transfer,67,0
transfer,92,0
transfer,84,0
transfer,66,0
transfer,69,0
transfer,70,0
transfer,66,0
transfer,131,0
transfer,70,0
transfer,68,0
transfer,64,0
transfer,62,0
transfer,109,0
transfer,77,0
transfer,68,0
transfer,62,0
transfer,138,0
transfer,97,0
transfer,67,0
transfer,111,0
transfer,77,0
transfer,68,0
transfer,64,0
transfer,65,0
transfer,82,0
transfer,71,0
transfer,64,0
transfer,87,0
transfer,87,0
transfer,72,0
transfer,64,0
transfer,108,0
transfer,76,0
transfer,65,0
transfer,64,0
transfer,63,0
transfer,74,0
transfer,69,0
transfer,65,0
transfer,66,0
transfer,67,0
transfer,71,0
transfer,69,0
transfer,63,0
transfer,89,0
transfer,74,0
transfer,67,0
transfer,84,0
transfer,70,0
transfer,64,0
transfer,89,0
transfer,67,0
transfer,69,0
transfer,66,0
transfer,66,0
transfer,93,0
transfer,67,0
transfer,87,0
transfer,97,0
transfer,86,0
transfer,70,0
transfer,89,0
transfer,112,0
transfer,252,0
transfer,183,0
transfer,107,0
transfer,187,0
transfer,134,0
transfer,76,0
transfer,94,0
transfer,72,0
transfer,69,0
transfer,66,0
transfer,62,0
transfer,92,0
transfer,80,0
transfer,69,0
transfer,63,0
transfer,95,0
transfer,69,0
transfer,64,0
transfer,101,0
transfer,75,0
transfer,65,0
transfer,56567,0
transfer,237,0
transfer,136,0
transfer,143,0
transfer,137,0
transfer,136,0
transfer,134,0
transfer,136,0
transfer,102,0
transfer,84,0
transfer,65,0
transfer,64,0
transfer,62,0
transfer,64,0
transfer,61,0
transfer,65,0
transfer,63,0
transfer,63,0
transfer,67,0
transfer,63,0
transfer,66,0
transfer,63,0
transfer,65,0
transfer,63,0
transfer,67,0
transfer,63,0
transfer,64,0
transfer,61,0
transfer,63,0
transfer,59,0
transfer,62,0
transfer,59,0
transfer,62,0
transfer,62,0
transfer,59,0
transfer,61,0
transfer,65,0
transfer,62,0
transfer,64,0
